2.008309	2.890101	1.000000
20.252434	2.920481	1.000000
38.256897	2.900510	1.000000
56.261435	2.900524	1.000000
74.266687	2.900354	1.000000
92.271212	2.900453	1.000000
110.275856	2.900444	1.000000
128.280471	2.921364	1.000000
146.285891	2.920508	1.000000
164.290632	2.900738	1.000000
182.295345	2.901531	1.000000
200.300140	2.900456	1.000000
218.309246	2.900616	1.000000
236.313905	2.900480	1.000000
254.318656	2.901664	1.000000
272.323429	2.920518	1.000000
290.328918	2.900500	1.000000
308.333865	2.900513	1.000000
326.338734	2.900435	1.000000
344.343657	2.900449	1.000000
362.349153	2.900472	1.000000
380.354171	2.900568	1.000000
398.359252	2.900492	1.000000
416.364326	2.920373	1.000000
434.370039	2.920470	1.000000
452.375067	2.902587	1.000000
470.380160	2.900456	1.000000
488.385516	2.900486	1.000000
506.391259	2.900471	1.000000
524.396379	2.901495	1.000000
542.401572	2.900507	1.000000
560.406708	2.900483	1.000000
578.412427	2.900502	1.000000
596.417643	2.919724	1.000000
614.422826	2.920488	1.000000
632.428039	2.900462	1.000000
650.433910	2.901213	1.000000
668.439216	2.901443	1.000000
686.444573	2.899717	1.000000
704.449872	2.900501	1.000000
722.455616	2.901432	1.000000
740.460956	2.920446	1.000000
758.466256	2.900517	1.000000
776.471504	2.900517	1.000000
794.477142	2.900625	1.000000
812.482468	2.900612	1.000000
830.487845	2.900485	1.000000
848.493283	2.900469	1.000000
866.499190	2.920448	1.000000
884.504621	2.902143	1.000000
902.509995	2.900518	1.000000
920.529637	2.882363	1.000000
938.535649	2.920469	1.000000
956.541074	2.901088	1.000000
